Date,Temperature (°C),Humidity (%),Wind Speed (m/s),Holiday,New Housing Units,Commercial Area Growth (m²),Population Growth (%),Electricity Demand (MW)
2023-01-09 13:00:00,23.10257542901093,34.34961612233884,3.582859536133003,0,1419,492.76081268615786,0.11935610360921302,6519.875147920021
2023-01-09 14:00:00,39.051527359084815,68.60352888852488,2.050727973942978,1,1927,313.8242927460892,0.28646488860241004,7835.5612991553
2023-01-09 15:00:00,25.616785972337482,63.21140161830364,3.36537775701245,1,709,362.31955797304335,0.33886634865958354,1826.8820356669805
2023-01-09 16:00:00,31.791783234490413,52.85817525580024,4.750620985497647,0,973,521.3687529630275,0.3385494587141419,2697.6257654263845
2023-01-09 17:00:00,18.708440670624356,62.961990391338375,1.2941321943471662,1,1040,604.7879738123196,0.3722740501651709,1689.5609418974525
2023-01-09 18:00:00,13.951691125883332,32.224205822452205,0.8263571231528992,0,1490,773.961755718112,0.5328063664312856,6752.899879545627
2023-01-09 19:00:00,21.251735020927775,48.92458713799476,2.309552882435936,0,1290,259.9691518200931,0.43424113536787934,2124.25215953991
2023-01-09 20:00:00,36.08241059149101,47.860084899997,4.618043457832528,0,503,805.6619353300223,0.651326328926318,3620.8032369264643
2023-01-09 21:00:00,24.612529653811144,65.72468674966748,4.359258405676728,0,1424,878.2390405545793,0.9108596097853068,6780.708908013225
2023-01-09 22:00:00,25.654299918569656,65.9174937801101,3.974694968349869,0,1075,897.7335074406051,0.4508517893932734,6444.30191762599
2023-01-09 23:00:00,16.048764299003473,72.23716529404606,4.413311644802979,0,539,674.1758142868501,0.9848055833608053,7195.861757078699
2023-01-10 00:00:00,11.872606961831844,40.11204395421457,0.8189303137579922,1,1755,391.8752602186199,0.20013258266298029,2100.110233762433
2023-01-10 01:00:00,12.889379951560327,47.1168091455994,3.9417220267995905,1,569,586.9340478720386,0.549033742180945,8311.993076613118
2023-01-10 02:00:00,23.397665370539485,30.377251321505064,1.3938386822477775,1,720,526.9619784444388,0.1310576244337888,5838.177338184863
2023-01-10 03:00:00,35.18150878311823,57.934716161038,2.3826474779503135,1,581,721.9639308057684,0.7271717912985288,2580.322070447785
2023-01-10 04:00:00,16.365290004246535,57.671745926845766,2.72776690569891,1,1853,279.8204649395129,0.6655654561517248,7969.717035839985
2023-01-10 05:00:00,17.0951840837541,77.93198676302575,4.999920438640483,1,1907,735.918019584016,0.9379682020434791,1928.256819208883
2023-01-10 06:00:00,26.028378137572062,64.17758093984875,1.354639761102771,0,1502,171.43942744028124,0.2934492106017641,7681.029782152004
2023-01-10 07:00:00,22.879698436991717,30.897126105667645,1.455439972224472,1,1464,205.96001871500158,0.33251049819566586,6851.182844903751
2023-01-10 08:00:00,19.631215538021067,66.95141846731578,4.859862907581191,0,1558,162.2577440121294,0.5419709015796096,7401.209775275769
2023-01-10 09:00:00,42.986935869665636,50.75726351597396,2.3009934643072496,1,1956,553.233269909003,0.8885092346167237,5056.90344794841
2023-01-10 10:00:00,44.531699677220175,46.65268723757541,3.9603640641508786,0,1091,293.0935222774057,0.23899429030263375,7883.071146921126
2023-01-10 11:00:00,26.22531148541365,78.11588018443692,2.6660167417456737,0,1499,907.2627195496134,0.9681971131970917,5990.846435068016
2023-01-10 12:00:00,22.77134793687688,57.6886851220429,1.7198557657055369,1,1155,656.0461234364859,0.6416002691113923,2874.858066345322
2023-01-10 13:00:00,34.76780861610017,44.842703548010775,0.6034148189717641,0,1955,115.6346413316404,0.7261668438990725,3637.7627364427667
2023-01-10 14:00:00,18.25078881414167,59.399400881069226,1.407615244547033,1,1566,903.2297207982529,0.9535997078504339,2504.446084546277
2023-01-10 15:00:00,27.47454181076519,31.79279236602925,4.441373469712236,1,980,628.9520278581905,0.6568895078179747,4591.274463134392
2023-01-10 16:00:00,24.879117859241056,49.65611928091933,4.904058340551818,0,757,815.5400238846864,0.3187418159805412,8636.582205995132
2023-01-10 17:00:00,20.80976703668591,65.3056412905851,1.7101840722794153,0,1227,830.0332496553617,0.28226416086659517,4186.114407736689
2023-01-10 18:00:00,40.024441019137825,45.919860388399734,1.836777496499658,1,959,239.13413500078607,0.22393105411521536,6510.970023412564
2023-01-10 19:00:00,39.34854285203322,71.9313440523243,4.283970515373415,0,1449,839.7205576213119,0.6587712699989614,5036.55099547786
2023-01-10 20:00:00,24.858350420311467,37.464974920564835,0.5390262087471382,1,1074,171.5237243524274,0.5471485422680767,3608.6396017974253
2023-01-10 21:00:00,10.845070394965868,67.67698830165753,4.602768540623503,1,1586,515.3316881572605,0.30833252574189846,3284.9189657169736
2023-01-10 22:00:00,28.964715622243293,62.28330839438465,1.2684571908715414,1,1175,487.7856526716406,0.8418454948616662,8904.72497673673
2023-01-10 23:00:00,16.26127309984662,71.95902863549645,3.6636992489387183,1,1781,900.3604168020885,0.8710617325837577,4768.830013229459
2023-01-11 00:00:00,36.55948453050564,40.59917949326814,3.2786236751438755,1,1670,264.15079221413873,0.28785320638781,4970.959115069958
2023-01-11 01:00:00,19.593074056055173,69.95296836227931,0.5040495728707541,1,1383,749.1411452388895,0.2633144951167977,8451.400751892153
2023-01-11 02:00:00,25.97022516612779,62.79071145226371,1.102883780449107,0,1988,559.8779425107548,0.4470521089344851,4374.582824319103
2023-01-11 03:00:00,21.41330041254647,79.7297495619831,4.1155428763828095,1,1973,661.1429219780041,0.1387794254100968,3629.4810612050865
2023-01-11 04:00:00,36.60490352830895,45.57953571237801,1.5321790390517895,1,989,211.21259608794256,0.7517782314695723,3853.868359211682
2023-01-11 05:00:00,44.35833163215496,50.62058477012155,2.537608168594361,0,1930,261.6997229367994,0.5834845915009919,5655.660502609582
2023-01-11 06:00:00,10.733548099219284,41.28014729048695,4.653167423864822,1,1228,427.0193437015759,0.20427075102674963,3843.767938307058
2023-01-11 07:00:00,37.68073158006323,72.72870368964172,4.787876789608252,1,1300,982.2625366590729,0.5289626752082532,4384.312691006554
2023-01-11 08:00:00,26.291772135090362,33.00734285338537,2.1184039568064037,0,1141,298.9362989268257,0.777596573871964,4730.873616273415
2023-01-11 09:00:00,24.77847549132361,34.04224283665545,2.2818553057915576,0,1010,846.9163856007708,0.6996737457951259,7195.412276150555
2023-01-11 10:00:00,44.9116831274466,60.00674472005412,1.6631007903145512,1,878,139.3431029080871,0.7954654715590903,7275.561834488348
2023-01-11 11:00:00,37.06288987684321,59.87896462417311,2.1366741127392204,1,1017,278.00484224805393,0.8026191261377559,3339.7787050132147
2023-01-11 12:00:00,40.69555441443718,45.62275994117565,1.8992300773978696,1,1448,338.3875648987346,0.7479794761400858,3451.3010958906593
2023-01-11 13:00:00,33.525117559605135,65.49605397133072,4.818175752600753,1,1074,204.51964683413973,0.950106357858568,8992.746569325374
2023-01-11 14:00:00,30.827907373925008,38.45785164025118,1.5529218452169595,1,570,925.8359997949434,0.7207794109657409,8194.804831711916
2023-01-11 15:00:00,16.42958667582422,39.21507504656285,4.409213204407585,1,1598,552.1381172755944,0.3134838470598067,4444.582119536715
2023-01-11 16:00:00,10.424564848405653,76.7498276654292,0.9911931721027489,0,1273,502.14822011356335,0.7212574349009127,7820.153949214391
2023-01-11 17:00:00,34.72085410590856,79.5546807649805,3.2989725681087774,1,1864,402.98402295430105,0.23219214488544856,4636.8141418840405
2023-01-11 18:00:00,42.076709196892935,64.96870942971859,4.994158489568728,1,981,901.0572887015717,0.9642012779703287,3714.962215277497
2023-01-11 19:00:00,19.782722076643225,79.11104313156716,1.7845819819217505,0,752,544.1714912478033,0.2385948774164321,2993.659103751447
2023-01-11 20:00:00,14.009936453371509,34.93315915217094,1.3362578651402948,0,1119,619.10799467757,0.3062059589654522,1508.260551415945
2023-01-11 21:00:00,37.35287661669696,33.90794890292441,1.3266118629121422,1,1703,961.4505386858457,0.988560086888962,2447.376826860592
2023-01-11 22:00:00,13.486902076232662,42.348494436011734,4.78868487934849,0,1901,525.1605394744781,0.645646576957427,7036.159841433608
2023-01-11 23:00:00,16.961825969650185,44.26550244002652,4.777214076325267,0,1860,559.7828229983113,0.5783592728151493,5311.616672678151
2023-01-12 00:00:00,26.214110010803207,48.794064973105876,1.1346023539765908,1,1541,457.68951025355506,0.24031086712548397,2285.569297760182
2023-01-12 01:00:00,17.396783898640304,46.496822542279375,4.934763153782711,0,1414,634.653920045896,0.42732941241024947,8004.918549958347
2023-01-12 02:00:00,36.362517027856725,64.3640471440363,3.496516029515809,1,1587,604.17286686719,0.7293457827567816,3724.7951479195744
2023-01-12 03:00:00,13.358106337735329,56.48447244354745,3.041856640624866,0,826,457.5732463152453,0.8296044533563842,8444.898893284215
2023-01-12 04:00:00,10.141900015291602,74.35162735679754,1.0276579788740055,0,1545,480.57586282324485,0.9703374507495158,6139.896167249189
2023-01-12 05:00:00,15.088705196770306,35.042587537653944,4.888224059135315,0,1816,306.33666358029996,0.6351407854711156,7234.334279059694
2023-01-12 06:00:00,23.274265377518255,59.10140338805118,2.8430222194239816,0,502,377.7555936800501,0.9817947389099959,2165.9061841517732
2023-01-12 07:00:00,35.19905112802278,56.50071958076821,4.399262162702879,1,1642,671.3740490889703,0.44915029129206674,6773.3940187242515
2023-01-12 08:00:00,32.425042204102596,58.073842853041654,1.8393430453634636,1,1420,213.61725031625713,0.6122685853000188,3859.7600895323194
2023-01-12 09:00:00,36.37262471870365,51.12262118673809,0.9797945415376901,0,1721,898.3665482240933,0.22507919445005564,3596.36804847057
2023-01-12 10:00:00,41.55431630068357,36.82286377940038,2.085438261749759,1,1850,429.082399010037,0.6616311615386352,5533.890393891024
2023-01-12 11:00:00,37.336995586641876,60.82213483194262,2.0187383510353225,1,1641,460.9169751799853,0.6420685195860285,1673.711148583253
2023-01-12 12:00:00,25.15301918174182,79.12663428340957,3.8144841706006742,0,1871,748.1139226578811,0.4630046327367383,2368.473899619399
2023-01-12 13:00:00,26.239324206685712,49.38036309186306,1.1690079579813513,1,1262,244.41164295186437,0.2788019737220469,7716.870271792231
2023-01-12 14:00:00,37.72949148948986,48.94207584050511,2.4824399541601134,1,1511,224.27085993578896,0.8514999200483508,4014.7009352523824
2023-01-12 15:00:00,19.3262980379632,66.37186731672962,1.2020399200943592,1,616,608.7310999091249,0.275689747565833,6085.415428639896
2023-01-12 16:00:00,24.874850629382074,60.01390304162439,0.9409587798331126,1,1535,845.9308514847182,0.5020902213696634,3104.41364068013
2023-01-12 17:00:00,10.078234657767325,56.36376547815278,4.787207645256961,0,1850,998.402607458766,0.42101250759419884,1806.994812337673
2023-01-12 18:00:00,41.31369649611347,33.46014800561558,4.584405438351015,0,1877,992.3795199790209,0.5367613154042491,4330.175688328136
2023-01-12 19:00:00,10.375856205699797,40.59046115838515,3.9865268672384127,0,1996,429.7539862012206,0.5530644627126088,2337.7429458687184
2023-01-12 20:00:00,11.311461317516782,42.32705639919876,0.8879135020250168,1,1332,332.3836313862129,0.15009257217522173,2683.6796325113646
2023-01-12 21:00:00,22.249700496480344,35.11571155491012,1.175840526093181,0,1578,902.3889463213735,0.47768166521942224,3733.312221284129
2023-01-12 22:00:00,29.53979901757244,46.06317976213571,3.6028024634470293,1,1943,804.6161251232392,0.4236022884239181,7373.489087333123
2023-01-12 23:00:00,38.82593343594629,53.22912333573165,1.8409373313823145,0,1403,837.1697883096857,0.4935652700734223,4943.927478190517
2023-01-13 00:00:00,14.442553897006983,50.21480163843788,3.415441028019571,0,923,287.3602746220559,0.1323365385635281,6374.435320656251
2023-01-13 01:00:00,28.693330313646115,43.15422249630521,2.635580939031045,1,1891,656.4635113793867,0.8996244367567373,5428.6296397593605
2023-01-13 02:00:00,14.015709835450359,54.79896367272458,2.3239689060780737,0,533,241.63182481906316,0.5093127987550249,5461.129019343787
2023-01-13 03:00:00,26.607715969331135,33.92275110494317,3.3502360305375416,1,935,546.5965860976215,0.3509032102517172,1700.015949111886
2023-01-13 04:00:00,13.404694870183471,47.244423776604535,4.406085535520097,0,1380,427.35399744075886,0.35854285696116983,6141.429356165437
2023-01-13 05:00:00,23.026732021853565,31.509664538269384,1.4828639837775568,1,852,583.7411859337917,0.9094945792483555,5834.331049742502
2023-01-13 06:00:00,14.617220010197006,49.169628320004975,3.5419535865419607,1,971,368.507499162529,0.6274699334406397,2333.257793230007
2023-01-13 07:00:00,17.305457534843274,32.68412135062097,2.1393079131884445,0,1388,451.0944912187382,0.6276011087325145,2072.48702007463
2023-01-13 08:00:00,36.853292508175294,77.15418727463273,2.782642457134323,0,1000,218.6870776177614,0.1952084714139271,5539.524218103635
2023-01-13 09:00:00,34.21946200689996,52.54060788541458,2.2771868773984036,1,1673,550.7161527565248,0.42521030153797446,4444.003152126442
2023-01-13 10:00:00,12.470898329635235,58.208397038853896,3.647278505119716,0,1732,531.0668445405497,0.29514405638945745,7944.304721378477
2023-01-13 11:00:00,39.73098711306423,54.78916400235816,4.546340964702325,0,1896,176.19206628275072,0.2780819903818391,8184.477157468371
2023-01-13 12:00:00,34.20985439395253,54.41823798236865,3.178796996787226,1,1782,468.9094059247003,0.5911613143998208,8270.020835347259
2023-01-13 13:00:00,26.445558006630332,58.709397635223304,1.7417141668329088,0,1330,559.0905440431943,0.5380388809647202,2782.526466528083
2023-01-13 14:00:00,41.91041970455271,49.10516359208358,1.3943980290572902,0,1400,907.3077218984291,0.8126875421731247,6916.10020154868
2023-01-13 15:00:00,13.713559133230717,59.666831149508994,1.2039605394754074,1,1379,141.9824672701749,0.5345734785970063,6240.6188341046745
2023-01-13 16:00:00,23.169110153519732,50.68767375167968,0.661169666988917,0,1159,624.896937820592,0.8383434695243293,7375.970000066428
2023-01-13 17:00:00,15.88663118866646,32.067633090810105,4.762144439259581,1,1430,912.697704878592,0.9693861446522001,7841.5918925855785
2023-01-13 18:00:00,40.0335794208792,67.35301613905625,4.9832558324804515,1,1433,439.2703666952108,0.393005591408652,8622.52830901053
2023-01-13 19:00:00,17.579209531133564,57.362571035000144,2.599385572344224,1,1637,283.2877498672905,0.588415045622159,6186.588304772572
2023-01-13 20:00:00,38.18061970549689,38.361666697007976,1.7123033903952778,1,816,540.0092596129182,0.7964402781167315,5873.555882396709
2023-01-13 21:00:00,31.5418504565558,79.01832304860669,0.9309556183794432,0,1740,786.6771047968865,0.7417470263661349,7326.980904371178
2023-01-13 22:00:00,26.824323213646057,55.6603480597489,2.993754371276866,1,1137,930.291356472823,0.9446708654651058,5526.323461872091
2023-01-13 23:00:00,32.79857887743559,49.16683859523065,3.566662327226578,0,729,203.0182096262567,0.3647339374422949,8104.395039501696
2023-01-14 00:00:00,26.586794195444188,61.6841802350184,3.2509010316273597,1,566,700.2956097341961,0.2945176632190873,2257.766092016237
2023-01-14 01:00:00,35.82221939558747,71.35182778859271,1.9536100250983424,1,1746,587.2176735516766,0.4810964320557818,6553.124745838864
2023-01-14 02:00:00,43.778807682425345,46.08032692107188,2.8965419512337123,0,1014,937.4469767959044,0.6508095379532276,3477.0909641813378
2023-01-14 03:00:00,31.338801307411686,69.11106882366401,1.5406673891598794,1,1615,427.0223527992274,0.7202584581823708,2565.7018179135753
2023-01-14 04:00:00,19.076541683234876,44.452746235147345,3.4207633416348022,1,804,109.99357230558664,0.18921819611923352,3615.708591595947
2023-01-14 05:00:00,40.71080950671097,48.41181626769438,1.9873818250273891,1,1289,706.7875573926664,0.27279166173240066,5780.231490783806
2023-01-14 06:00:00,28.81897603084395,30.9505508972603,2.782781288340062,0,1878,997.7879113573898,0.7352282299156272,3155.517333534209
2023-01-14 07:00:00,31.749044732188505,71.54083539865763,4.020363585593491,0,1004,739.6500170128512,0.7630900292156422,5086.908503601691
2023-01-14 08:00:00,29.96491374355141,38.50992060129723,1.2934388610630765,1,1072,915.5199198350225,0.4839456299369197,3108.2566442139196
2023-01-14 09:00:00,15.08815594539166,61.90894233555223,3.0398796559514505,0,783,641.6136222955994,0.9041465439075738,8253.157428112823
2023-01-14 10:00:00,32.044124322801636,43.49121737496186,3.899756450609531,0,975,645.8252037221761,0.9979874563903937,5513.866948265955
2023-01-14 11:00:00,11.139189307236832,76.01833708122096,1.010685094220058,1,1358,971.212112027692,0.2953068849799613,7637.067550244508
2023-01-14 12:00:00,25.72164719698933,74.11404822009949,2.561244286213996,0,867,117.21630494240989,0.6603928494042333,5532.0745164039745
2023-01-14 13:00:00,28.24249902725599,38.04307918876631,3.6315656371952407,0,1891,305.7278945402111,0.9238415097060871,6171.491371837698
2023-01-14 14:00:00,15.928760894750043,62.76406278584531,1.8193416939678912,1,709,707.1267513924345,0.9352957187269052,7323.873549266992
2023-01-14 15:00:00,17.048472320551326,39.8166164938134,3.1217586740084955,1,1447,896.4664347303869,0.44367992905176823,6439.184146696062
2023-01-14 16:00:00,25.502614218641547,74.64943733499581,0.9399342076411494,0,1545,784.1288199115145,0.745635157022735,4209.223261621358
2023-01-14 17:00:00,29.510280436306775,49.91676693905195,3.1300302412221908,0,1622,663.9395482045127,0.8975551488462742,8775.863266742928
2023-01-14 18:00:00,30.164016885385585,75.20094944703831,1.0635858125824165,1,1035,245.99101712832893,0.6213039777670455,5651.121602329485
2023-01-14 19:00:00,14.116453651380565,47.83652286485357,1.3288790750123485,1,1343,560.5814827190927,0.8120856589241413,5154.4605621107
2023-01-14 20:00:00,35.82611228418743,60.749589605765486,2.639101025586472,1,1412,228.06909941232385,0.9865544743982455,3238.6340960474536
2023-01-14 21:00:00,32.65089416251295,70.12247914705395,1.282465990427162,1,1570,586.4702410561451,0.40456518666394203,2676.5171442953415
2023-01-14 22:00:00,37.157406046301105,75.19541426885084,1.1130815614066876,1,852,543.6581588752433,0.1509170890091639,7065.113743739876
2023-01-14 23:00:00,36.649753886331496,41.02339099511356,4.748809798015918,0,720,385.5284232261292,0.9759109910800368,5906.5476044534125
2023-01-15 00:00:00,31.967784164786362,59.61128720831459,3.556174659010913,0,1884,305.09651648252907,0.9560638119002028,3090.7296920604385
2023-01-15 01:00:00,18.405483832300938,45.356489629404166,0.8779226650765677,0,922,831.1219611685628,0.12309703169526015,2314.5875191606347
2023-01-15 02:00:00,30.215870195491878,67.13663954208035,3.8926067297618228,1,1599,335.9846725323134,0.9460243861040644,5696.856453821009
2023-01-15 03:00:00,25.190413380219304,36.075888315270305,2.191294927778208,1,1117,712.9903426800194,0.6316570921411623,3749.2992744926373
2023-01-15 04:00:00,24.243250523954266,66.14542232735866,3.3444640664133054,0,730,453.1766372998285,0.4610823445806894,4558.775875994614
2023-01-15 05:00:00,37.54034977674035,33.272632919916475,2.9114318884632135,0,1292,707.8583377935247,0.40794691670473127,2089.43880534607
2023-01-15 06:00:00,27.138553795093458,56.62064120620404,3.653258775829657,1,967,603.8656447110159,0.25391139065291735,7581.416225404681
2023-01-15 07:00:00,23.07754885599088,76.25270774357831,2.7389685056288045,0,588,477.59501121814077,0.45843781418579754,6206.6550673398115
2023-01-15 08:00:00,11.490954449076833,50.59048478403582,4.985885332050722,1,1463,312.37119180117475,0.17332388304773289,4311.560564197189
2023-01-15 09:00:00,25.727753292327492,62.17535859604415,3.0566137248398437,1,1651,758.7793081817144,0.716546664511545,8726.580199636188
2023-01-15 10:00:00,35.33519143250993,79.4475029799914,1.5310351232155108,0,1356,592.7742465706856,0.5407147772396187,8773.291440290972
2023-01-15 11:00:00,41.92610445701407,77.99072508300699,0.5629442914749776,1,1969,146.61532042039016,0.5531408870971024,3554.220250364704
2023-01-15 12:00:00,35.00477310301831,67.14983355850997,2.250590427278204,0,1837,431.4773034823234,0.47542831829307963,7803.480717943177
2023-01-15 13:00:00,42.32708618500657,70.18723451301773,3.435127927274138,0,1039,676.3442101761394,0.31095488828277895,4108.7046320950285
2023-01-15 14:00:00,37.485144985793646,79.63782581542995,1.1030999393891314,0,565,407.8441678904197,0.9701864403408107,6930.149552819076
2023-01-15 15:00:00,25.071108914084327,78.39567503830148,2.864555354956104,1,1563,756.2999506962703,0.9850747216069583,8422.376527175296
2023-01-15 16:00:00,28.83340345212907,74.16546917372972,2.6142523946340885,0,1214,467.696808227507,0.7698359390892554,7756.417560370711
2023-01-15 17:00:00,30.912827108821652,54.401502021117054,1.1859982923725227,1,1856,559.9540499970906,0.969861885707434,2110.9826421114935
2023-01-15 18:00:00,22.33881986887582,56.50524875070211,4.811269065687679,0,1243,363.4579282241685,0.7452411038799033,7840.990340585643
2023-01-15 19:00:00,44.06869497328391,41.86153291913801,3.720951698521237,1,1129,640.5711348472021,0.21722080941306462,8012.951431481692
2023-01-15 20:00:00,26.163939831323553,52.130213880940076,2.7530061814292766,1,548,267.5346636753047,0.6798149359752264,2678.104947882473
2023-01-15 21:00:00,13.647127544341254,73.11392372705649,4.637782369840315,0,1365,245.3710805147227,0.4552258498397226,6065.900072341771
2023-01-15 22:00:00,27.04455912476332,77.66425297024301,2.8317613568902043,1,768,656.434973757123,0.9731185722312167,5283.0106965180585
2023-01-15 23:00:00,44.93795414036828,43.67945754150575,0.530808957839618,1,1147,848.8648888890544,0.7993072257436467,5564.29679123371
2023-01-16 00:00:00,24.222537306270652,41.05381474121448,3.9054124818116764,0,1596,603.1603106964903,0.7155348792514278,7472.884160024681
2023-01-16 01:00:00,21.72953356485983,31.08077543960198,4.876995496936223,0,1721,498.8064456754799,0.7325104222506807,8422.715593070352
2023-01-16 02:00:00,14.505268768130223,73.28494849290922,2.4108698381286224,1,1788,416.6332781765323,0.4114466082466186,6270.113910706039
2023-01-16 03:00:00,37.62864232998052,36.25149451439216,2.0838285169056467,0,1101,538.9642380537789,0.7137681822760544,3855.951646199999
2023-01-16 04:00:00,34.59474980659419,38.89076558494956,1.0513205173922877,0,1074,361.015161305479,0.1422259003602663,1718.3676492541215
2023-01-16 05:00:00,32.725770493404454,75.4257766540382,2.3223594053378283,0,1705,378.69573460166026,0.9536327176999286,4457.725516969977
2023-01-16 06:00:00,16.90301556153733,54.24073366013828,1.2904070406814672,1,1672,642.477167516176,0.20624633580021454,4233.63411542647
2023-01-16 07:00:00,11.180537002745647,52.42146529650554,1.569193880065425,0,1516,760.7091729730977,0.7010372252711912,1818.0334289970006
2023-01-16 08:00:00,28.391854382544036,75.22279892298357,3.365823525533536,0,721,791.961748309559,0.3533335477821866,6212.548451729892
2023-01-16 09:00:00,11.941395621029038,64.54284119530533,1.4551224972791101,1,1213,533.3166646562889,0.4903369419495057,4629.896835080211
2023-01-16 10:00:00,12.184788218033454,60.51455135611084,2.497411077930603,1,1353,251.7425724343424,0.645516875268492,8804.130348272087
2023-01-16 11:00:00,29.562829633890995,54.594026438559965,1.020063724681488,0,1708,895.2562801484318,0.3352501184684339,3391.3035335573486
2023-01-16 12:00:00,40.685131978130414,32.15542000416353,3.8370367615742427,0,1417,385.6472291320029,0.2199297005904381,6575.03944964807
2023-01-16 13:00:00,14.120163695581205,52.60778393300049,4.309121594254773,1,1007,742.9686303416844,0.8688893596540964,5015.180363701922
2023-01-16 14:00:00,31.77403809694777,39.15500141344281,0.6279252356190055,1,1709,556.4278767515596,0.4328642962243243,3623.772054896161
2023-01-16 15:00:00,25.756102234348425,34.99696072792375,4.24750516333172,1,1964,610.504531825304,0.48170280957137734,3618.961565065722
2023-01-16 16:00:00,30.05397498289849,38.785671653528595,3.052607606404587,1,840,978.2763334497921,0.37436984615605173,8786.818467434687
2023-01-16 17:00:00,40.7172929137524,37.06550918438948,4.841927990078471,0,1872,959.6242490836731,0.11590942158445146,6060.444741207567
2023-01-16 18:00:00,23.987324769766772,59.311063520193315,1.2622661675414208,0,1125,647.5724694944424,0.9265450134078507,5024.768011041913
2023-01-16 19:00:00,24.951854343397414,40.1246444514113,2.4801987094482785,1,531,541.2153506826842,0.23922461428071473,6143.205815833376
2023-01-16 20:00:00,44.60017846184743,32.301254553662524,3.428701757459176,0,1608,739.2965949313157,0.2574542347115156,2725.7425257098284
2023-01-16 21:00:00,39.58096390334225,58.47125633174961,1.9040710370511418,0,1049,794.7334549631599,0.6982681329954646,4413.297381369062
2023-01-16 22:00:00,15.036160587529311,42.10038170983188,2.3790714901519388,1,1200,857.4885181962861,0.5117035331256424,7034.941136258235
2023-01-16 23:00:00,32.471778020657396,52.41065520456198,2.2227130261641026,1,1098,199.71570537346463,0.438259744282697,1628.418558543245
2023-01-17 00:00:00,33.61328205246249,70.54432073395569,2.5665940126192655,1,1704,833.7507000768984,0.7755209560235031,2005.1041516842806
2023-01-17 01:00:00,33.28288163698109,69.61100835654858,2.5144471379892828,1,1486,205.20294021981016,0.7617453504589952,7748.428935777079
2023-01-17 02:00:00,17.2310510101983,44.65049531191799,2.1510169594987896,0,1769,396.1099208095772,0.5545657030822511,2240.990622844756
2023-01-17 03:00:00,31.365102495870058,79.3252984835444,2.850638964415301,0,1674,924.525165403512,0.26478798704427076,5069.069557034365
2023-01-17 04:00:00,36.80882753801782,43.721678221318264,4.8547525216077645,1,1991,924.8954467071961,0.9565679290657195,6320.126024719857
2023-01-17 05:00:00,25.03997621168096,76.9316821379395,3.940399772040055,0,893,478.7227451016845,0.34190241339710026,7192.893297180591
2023-01-17 06:00:00,18.977586891551613,70.69428169995476,2.6337268886125034,1,1731,116.07725410136345,0.520618102805397,2231.1896251766702
2023-01-17 07:00:00,10.001026777602675,35.47876188581842,4.756380983255129,1,1253,635.812593951559,0.6703930083501445,1846.649321618262
2023-01-17 08:00:00,37.63606141129496,55.72053281109601,2.613481298165709,1,567,740.6619532293238,0.16716519845343036,8508.162616890213
2023-01-17 09:00:00,31.39039757088322,76.08164732389534,2.1927748747037334,1,1094,766.2657267065969,0.39288404177332104,2460.6115275850198
2023-01-17 10:00:00,37.876669016623495,37.85191262296983,2.0027959648317566,0,1251,807.239880920138,0.2619602042966407,5013.870645805038
2023-01-17 11:00:00,22.701459661872995,74.81141584588498,1.583844590966896,0,1240,166.5142514566503,0.95396464033125,2597.7278725276697
2023-01-17 12:00:00,12.286640630142756,43.781566734449484,0.9875510300970487,0,1732,147.15088327444963,0.9740405769920801,6450.428774615068
2023-01-17 13:00:00,42.29544400286528,30.77753764605304,3.0840431419185412,1,1276,114.89145078002115,0.3313607367256617,7692.138280982979
2023-01-17 14:00:00,30.00067221557191,42.54481009465042,1.563181830601017,0,969,690.7868406940154,0.20706112242376246,4020.2641843506844
2023-01-17 15:00:00,14.73099508510725,62.84923701813947,4.412147214060601,1,842,765.5622236219593,0.9221650507962363,8209.739595194183
2023-01-17 16:00:00,27.329358726854103,60.19076777863765,3.7059339996034,1,1378,357.1155180872188,0.6446701595693185,5604.946762619604
2023-01-17 17:00:00,37.67569996228015,58.75343172244893,4.929641583018726,1,1962,188.6373255298789,0.5030141429180461,3339.7711025502795
2023-01-17 18:00:00,23.388610510145078,52.704360620923225,4.06712730556069,1,1886,447.7544316477359,0.5846304172720016,4587.674714436927
2023-01-17 19:00:00,24.73253604796684,78.48341423538676,4.317806627358937,1,1932,651.3090260213636,0.20178855092517656,7797.695199667555
2023-01-17 20:00:00,13.910125350877323,33.80930295659277,2.791051314202889,0,1338,314.80407112315504,0.4656012253132916,6544.809422553285
2023-01-17 21:00:00,10.407208611423533,63.426909237621295,3.4621040803816174,0,730,596.587231896026,0.7407172592652117,5776.407181862008
2023-01-17 22:00:00,18.916677934030712,30.0973874090195,2.1292446626123196,0,1542,432.00830934342787,0.3067178466599765,7910.223320735157
2023-01-17 23:00:00,44.03462943828104,66.0916902646131,4.514685682223619,0,1591,232.75683604887203,0.6608998364075097,8075.251076025877
2023-01-18 00:00:00,25.432073583333835,68.29768010413584,3.5008460237659254,1,1834,465.0788722250822,0.551827926374385,7034.337865673785
2023-01-18 01:00:00,39.336159831116426,77.53344184063451,3.64482904059484,0,1050,545.5144720298919,0.7398400893022993,3574.842695280835
2023-01-18 02:00:00,38.80668668278287,74.26267688648014,2.527674062221626,1,559,865.6928449070184,0.3175551506049564,2364.474199827402
